month,mau,joiners,leavers,churn_rate,satisfaction,revenue_usd,revenue_per_user_usd,pool_usd,paid_out_usd,payout_per_user_usd,stake_bonus_per_winner_usd,total_user_upside_usd,cheat_inflation,fraud_leak_usd,costs_usd,net_usd,treasury_usd,token_price_usd,entry_cost_usd,invariant_ok
13,48596.38797792334,5524.630556018246,2749.2611120364954,0.06,1.0,116017.24167638316,2.387363475019752,1662798.7820690712,1662798.7820690712,34.21650972958026,6.611111111111112,34.21650972958026,0.5900000000000001,175501.12368886426,58743.01483519335,60539.90411330625,1393055.1003364294,0.570275162159671,350.0,False
14,51288.49633858564,5607.8916393376985,2915.7832786754,0.06,1.0,117765.72442609166,2.2961430502592743,1680987.256129736,1680987.256129736,32.77513236170051,6.611111111111112,32.77513236170051,0.5900000000000001,177420.83740904176,59077.72439013755,62134.58698990707,1455189.6873263365,0.5462522060283418,350.0,False
15,53899.841448428066,5688.654890157568,3077.309780315138,0.06,1.0,119461.75269330892,2.2163655677468213,1699316.3167654588,1699316.3167654588,31.527297132986607,6.6111111111111125,31.527297132986607,0.5900000000000001,179355.38942605007,59402.392658433426,63681.42938020987,1518871.1167065464,0.5254549522164434,350.0,False
16,56432.84620497522,5766.99524345284,3233.9904869056836,0.06,1.0,121106.90011250965,2.146035655770852,1717632.5802891213,1717632.5802891213,30.43675263250663,6.6111111111111125,30.43675263250663,0.5900000000000001,181288.59076396792,59717.32087868042,65181.866498803574,1584052.9832053499,0.5072792105417772,350.0,False
17,58889.86081882596,5842.985386149255,3385.970772298513,0.06,1.0,122702.69310913434,2.0835962490491853,1735826.0423251728,1735826.0423251728,29.475804802212448,6.6111111111111125,29.475804802212448,0.5900000000000001,183208.83094308607,60022.80125232001,66637.29050383944,1650690.2737091894,0.49126341337020746,350.0,False
18,61273.16499426118,5916.695824564777,3533.3916491295577,0.06,1.0,124250.6123158603,2.0278144980351116,1753817.332131498,1753817.332131498,28.62292705617149,6.6111111111111125,28.62292705617149,0.5900000000000001,185107.7327294424,60319.117214750404,68049.05178872426,1718739.3254979136,0.47704878426952485,350.0,False
19,63584.97004443334,5988.194949827834,3676.3898996556704,0.06,1.0,125752.0939463845,1.9777015520886243,1771549.0198959664,1771549.0198959664,27.861128481432065,6.6111111111111125,27.861128481432065,0.5900000000000001,186979.23465807142,60606.5436983079,69418.46023506252,1788157.7857329762,0.4643521413572011,350.0,False
20,65827.42094310034,6057.549101332998,3815.0982026660004,0.06,1.0,127208.53112799296,1.932455036297852,1788979.6222386304,1788979.6222386304,27.176814716544673,6.611111111111112,27.176814716544673,0.5900000000000001,188818.95834003418,60885.347387358655,70746.78642801064,1858904.5721609867,0.4529469119424112,350.0,False
21,68002.59831480733,6124.822628293008,3949.6452565860204,0.06,1.0,128621.27519415316,1.8914170690761138,1806079.410656219,1806079.410656219,26.558976501092776,6.611111111111112,26.558976501092776,0.5900000000000001,190623.76606210525,61155.7869657379,72035.26283517032,1930939.834996157,0.44264960835154626,350.0,False
22,70112.52036536312,6190.077949444218,4080.1558988884394,0.06,1.0,129991.63693832856,1.8540431332510883,1822827.4357992555,1822827.4357992555,25.99860091036987,6.611111111111112,25.99860091036987,0.5900000000000001,192391.44671226473,61418.11335676576,73285.08495011521,2004224.9199462724,0.4333100151728312,350.0,False
23,72159.14475440222,6253.375610960892,4206.751221921787,0.06,1.0,131320.88783017872,1.8198786623252932,1839209.3819569845,1839209.3819569845,25.488236982531305,6.611111111111112,25.488236982531305,0.5900000000000001,194120.4893299857,61672.56995606279,74497.41240161174,2078722.332347884,0.4248039497088551,350.0,False
24,74144.37041177016,6314.774342632065,4329.548685264133,0.06,1.0,132610.26119527337,1.7885411995382183,1855215.996604175,1855215.996604175,25.021670374985963,6.611111111111112,25.021670374985963,0.5900000000000001,195809.91735178218,61919.3928573809,75673.3700295634,2154395.7023774474,0.41702783958309936,350.0,False
