month,mau,joiners,leavers,churn_rate,satisfaction,revenue_usd,revenue_per_user_usd,consumer_revenue_usd,payer_revenue_usd,pool_usd,paid_out_usd,payout_per_user_usd,earners,payout_per_earner_usd,payout_per_earner_face_usd,earner_upside_face_usd,stake_bonus_per_winner_usd,total_user_upside_usd,cheat_inflation,fraud_leak_usd,costs_usd,net_usd,treasury_usd,token_price_usd,entry_cost_usd,buyback_usd,sell_pressure_usd,buyback_coverage,unlock_tokens,held_tokens,unlock_sell_usd,invariant_ok
15,24982.843318224597,3085.050463636422,6677.8806302864,0.23369110211246913,0.27628707453137863,286.1303300700146,0.011453073072002455,286.1303300700146,0.0,5526.291798848862,5526.291798848862,0.22120347666022136,24982.843318224597,0.22120347666022136,0.22120347666022136,6.832314587771333,6.611111111111112,0.22120347666022136,0.19195789099225827,204.31893728477527,54197.3329949968,-52232.3555939421,312417.5438504532,0.003686724611003689,1.5457895715842198,,,,,,,False
16,21783.494965313505,2885.5047337489823,6084.853086660076,0.24356127159558616,0.23516136835172427,203.48509944214845,0.00934125124394243,203.48509944214845,0.0,3734.9340044330147,3734.9340044330147,0.17145706005304748,21783.494965313505,0.17145706005304748,0.17145706005304748,6.78256817116416,6.6111111111111125,0.17145706005304748,0.16933875259344836,122.3500907175473,53480.43765554131,-51813.10169443009,260604.4421560231,0.0028576176675507914,1.1753293225859722,,,,,,,False
17,19058.457065850336,2727.61380910677,5452.651708569936,0.2503111515049515,0.20703686872936874,154.90042618431468,0.008127647775950925,154.90042618431468,0.0,2703.5249617803197,2703.5249617803197,0.14185434594412147,19058.457065850336,0.14185434594412147,0.14185434594412147,6.752965457055233,6.611111111111112,0.14185434594412147,0.1538702778011528,80.71451443069058,52853.1485767844,-51417.51983577494,209186.92232024818,0.002364239099068691,0.9464953437026397,,,,,,,False
18,16800.938022358925,2598.6469556009133,4856.165999092325,0.25480373265859946,0.18831778058916893,125.61780365379893,0.007476832751041935,125.61780365379893,0.0,2092.5561356824983,2092.5561356824983,0.12454995863312483,16800.938022358925,0.12454995863312483,0.12454995863312483,6.735661069744237,6.6111111111111125,0.12454995863312483,0.14357477932404292,58.41040488251041,52314.116359808,-51059.47552105168,158127.4467991965,0.002075832643885414,0.8056615987732417,,,,,,,False
19,14961.860554814139,2489.684827970309,4328.762295515095,0.2576500365488115,0.17645818104661853,107.7516892987821,0.0072017573552449555,107.7516892987821,0.0,1722.8765806154481,1722.8765806154481,0.1151512256315672,14961.860554814139,0.1151512256315672,0.1151512256315672,6.726262336742678,6.611111111111112,0.1151512256315672,0.1370519995756402,45.964821928003644,51854.38399017644,-50741.195271594144,107386.25152760236,0.0019191870938594533,0.721320814641865,,,,,,,False
20,13477.325595440552,2394.7653603477293,3879.300319721316,0.2592792724881472,0.16966969796605344,96.95694279497368,0.007194078833249729,96.95694279497368,0.0,1497.8122731679146,1497.8122731679146,0.1111357192167734,13477.325595440552,0.1111357192167734,0.1111357192167734,6.722246830327886,6.6111111111111125,0.1111357192167734,0.1333183338813294,38.89995198773688,51462.33022477989,-50459.69700197131,56926.55452563105,0.0018522619869462233,0.6747838737521461,,,,,,,False
21,12283.246185732962,2309.9655511505057,3504.0449608580957,0.25999557078620494,0.16668512172414593,90.74418059181299,0.007387638350618806,90.74418059181299,0.0,1363.4783589546564,1363.4783589546564,0.11100309627745976,12283.246185732962,0.11100309627745976,0.11100309627745976,6.722114207388572,6.611111111111112,0.11100309627745976,0.13167681694828026,34.986320590582935,51126.30358250451,-50210.12525823144,6716.42926739961,0.0018500516046243292,0.6547296816224293,,,,,,,False
22,11322.05809339042,2232.694793120092,3193.882885462633,0.26001944739757316,0.1665856358434452,87.61971858826098,0.007738850822485316,87.61971858826098,0.0,1288.6163223717617,1288.6163223717617,0.11381467147956333,11322.05809339042,0.11381467147956333,0.11381467147956333,6.724925782590676,6.6111111111111125,0.11381467147956333,0.13162209971389488,33.05200242348815,50835.83014781067,-49987.36812534658,-43270.93885794697,0.0018969111913260555,0.6540655031030633,,,,,,,False
23,10545.013786320102,2161.2141354206456,2938.2584424909637,0.2595162838995021,0.1686821504187412,86.63711392846515,0.008215931783878583,86.63711392846515,0.0,1254.2073657168555,1254.2073657168555,0.11893842825923291,10545.013786320102,0.11893842825923291,0.11893842825923291,6.730049539370345,6.6111111111111125,0.11893842825923291,0.13277518273030767,32.443971581894154,50582.026381808006,-49786.76434143883,-93057.7031993858,0.0019823071376538818,0.6681206989823388,,,,,,,False
24,9912.241278569352,2094.3268515234017,2727.0993592741497,0.25861505869361473,0.17243725544327196,87.15774635370092,0.00879294035569325,87.15774635370092,0.0,1248.0048093793762,1248.0048093793762,0.12590541072457656,9912.241278569352,0.12590541072457656,0.12590541072457656,6.737016521835688,6.611111111111112,0.12590541072457656,0.1348404904937996,32.77250402361625,50357.60961340476,-49604.3492531312,-142662.052452517,0.0020984235120762758,0.6936019107229519,,,,,,,False
