month,mau,joiners,leavers,churn_rate,satisfaction,revenue_usd,revenue_per_user_usd,pool_usd,paid_out_usd,payout_per_user_usd,stake_bonus_per_winner_usd,total_user_upside_usd,cheat_inflation,fraud_leak_usd,costs_usd,net_usd,treasury_usd,token_price_usd,entry_cost_usd,invariant_ok
1,9000.0,4300.0,300.0,0.06,1.0,9183.266544613383,1.020362949401487,4591.633272306692,4591.633272306692,0.4563340560829549,6.611111111111112,1.2496673894162882,0.5900000000000001,484.6267675600975,53820.0,-48623.56672769331,701376.4332723067,nan,0.0,True
2,11548.459285916533,4153.691857183307,1605.2325712667741,0.17835917458519712,0.5068367725616786,11862.116231184402,1.0271600684993865,5931.058115592201,5931.058115592201,0.48280051415411157,6.6111111111111125,1.276133847487445,0.31876022490892325,355.45603466387456,54062.72267146497,-47355.60809185918,654020.8251804475,nan,0.0,True
3,13625.947168548535,4119.285133681392,2041.797251049391,0.17680256738138084,0.5133226359109131,14046.395717874178,1.0308564640773101,7023.197858937089,7023.197858937089,0.48421319141381347,6.6111111111111125,1.277546524747147,0.3223274497510022,425.3344944181881,54227.15049033874,-46288.28898167519,607732.5361987724,nan,0.0,True
4,15288.612893368128,4070.6435750768305,2407.977850257238,0.17672003424579114,0.5136665239758703,15788.018831316862,1.0326652222429784,7894.009415658431,7894.009415658431,0.485045563096491,6.611111111111112,1.2783788964298244,0.3225165881867287,478.33556583041445,54323.19592080626,-45401.79171871349,562330.7444800589,nan,0.0,True
5,16600.10371673917,4012.5519302762955,2701.061106905255,0.1766714302823978,0.5138690404900093,17151.78687632712,1.0332337176322366,8575.89343816356,8575.89343816356,0.4853024309679858,6.611111111111112,1.278635764301319,0.32262797226950507,519.8227501093452,54362.12690101305,-44670.70649308462,517660.0379869743,nan,0.0,True
6,17614.403667493956,3946.8150953953063,2932.515144640523,0.1766564350850074,0.5139315204791358,18194.508736997508,1.0329335628076977,9097.254368498754,9097.254368498754,0.4851583181269444,6.611111111111112,1.2784916514602778,0.3226623362635247,551.4799103683054,54353.47764518891,-44072.53535023457,473587.50263673975,nan,0.0,True
7,18377.564534660316,3875.0068092557085,3111.8459420893487,0.17666484774798388,0.5138964677167338,18965.621023228712,1.0319986082736543,9482.810511614356,9482.810511614356,0.4847209352452666,6.6111111111111125,1.2780542685786,0.3226430572442036,574.8202428435652,54305.36005172766,-43587.57720338413,429999.9254333556,nan,0.0,True
8,18928.8895920874,3798.463986864651,3247.138929437568,0.17669038371833348,0.5137900678402771,19507.843299803404,1.0305857195108803,9753.921649901702,9753.921649901702,0.48406263549517753,6.611111111111113,1.277395968828511,0.3225845373121524,591.1534669586399,54224.67660899987,-43198.7335785099,386801.19185484573,nan,0.0,True
9,19301.929168121213,3718.3200409326337,3345.2804648988185,0.17672882757460867,0.5136298851057972,19857.925917910747,1.028805242468085,9928.962958955373,9928.962958955373,0.48323435002853765,6.611111111111112,1.276567683361871,0.32249643680818846,601.6077631014468,54117.29943821323,-42891.246839160114,343909.94501568563,nan,0.0,True
10,19525.32147720497,3635.5335995986325,3412.141290514875,0.1767772154169086,0.5134282690962141,20047.383517142014,1.0267376924137475,10023.691758571007,10023.691758571007,0.4822732603423493,6.6111111111111125,1.2756065936756826,0.32238554800291774,607.1513105268714,53988.22148820976,-42652.42812637058,301257.51688931504,nan,0.0,True
11,19623.506222971537,3550.913443849382,3452.728698082813,0.1768333854125647,0.5131942274476471,20103.17420128746,1.0244435409689638,10051.58710064373,10051.58710064373,0.4812073029519982,6.611111111111112,1.2745406362853315,0.3222568250962059,608.6125966258442,53841.68483377836,-42471.39811495094,258786.1187743641,nan,0.0,True
12,19617.332114546287,3465.1400415750986,3471.3141500003485,0.17689571428049805,0.5129345238312581,20048.310668594662,1.0219692744931816,10024.155334297331,10024.155334297331,0.4800579604161413,6.6111111111111125,1.2733912937494747,0.322113988107192,606.6988905821727,53681.28988285251,-42338.849830457664,216447.2689439064,nan,0.0,True
13,19524.575160561526,3378.7840912612255,3471.5410452459887,0.1769629542373825,0.5126543573442396,19902.4013292956,1.0193513131848964,9951.2006646478,9951.2006646478,0.47884206805454405,6.611111111111112,1.2721754013878774,0.32195989653933177,602.0127168781382,53510.08852806823,-42246.83641263069,174200.43253127573,nan,0.0,True
14,19360.381495863145,3292.322465223854,3456.5161299222345,0.17703412758010686,0.5123578017495547,19682.124722915978,1.0166186408631246,9841.062361457989,9841.062361457989,0.4775730269284229,6.611111111111113,1.2709063602617565,0.3217967909622551,595.0663679895988,53330.663718447504,-42188.58372046751,132011.8488108082,nan,0.0,True
15,19137.646125121093,3206.151903477322,3428.8872742193735,0.17710845599566546,0.5120481000180606,19401.64277890707,1.013794625110109,9700.821389453535,9700.821389453535,0.4762616437290959,6.611111111111112,1.2695949770624293,0.3216264550099333,586.2945887976002,53145.197500238166,-42158.32629117649,89853.52251963172,nan,0.0,True
16,18867.33709942527,3120.6007676058257,3390.9097933016506,0.17718531166957685,0.5117278680434298,19072.959206194926,1.0108983109638678,9536.479603097463,9536.479603097463,0.47491672794268264,6.6111111111111125,1.2682500612760161,0.3214503274238864,576.0656028468293,52955.52923968143,-42151.16458350259,47702.35793612913,nan,0.0,True
17,18558.77313568803,3035.9391242986617,3344.5030880359004,0.17726418256118293,0.5113992393284044,18706.229304305856,1.0079453618803214,9353.114652152928,9353.114652152928,0.4735455263156635,6.611111111111112,1.2668788596489968,0.3212695816306224,564.690659840544,52763.205469355176,-42162.94126248401,5539.416673645115,nan,0.0,True
18,18219.86145433245,2952.387392218341,3291.2990735739204,0.17734464716554132,0.5110639701435779,18310.027141493094,1.0049487581113963,9155.013570746547,9155.013570746547,0.4721540453875363,6.6111111111111125,1.2654873787208698,0.3210851835789678,552.4322786830398,52569.522577563235,-42190.13431708555,-36650.71764344043,nan,0.0,True
19,17857.301587404017,2870.123754011991,3232.6836209404246,0.17742635579546262,0.5107235175189058,17891.575541641865,1.0019193243766473,8945.787770820933,8945.787770820933,0.4707472952332159,6.611111111111112,1.2640806285665493,0.3208979346353982,539.511348386679,52375.56337604261,-42229.764938548135,-78880.48258198856,nan,0.0,True
20,17476.76005361585,2789.2905074202063,3169.832041208373,0.1775090164487267,0.5103790981303055,17456.943765960685,0.9988661349360881,8728.471882980342,8728.471882980342,0.4693294766056436,6.611111111111112,1.262662809938977,0.320708503971668,526.1132342543951,52182.22842725145,-42279.318268668125,-121159.80085065668,nan,0.0,True
21,17083.020076939254,2709.9995052472223,3103.7394819238184,0.17759238396602411,0.5100317334748995,17011.217222265004,0.9957968289944716,8505.608611132502,8505.608611132502,0.4679041266728798,6.6111111111111125,1.2612374600062133,0.32051745341119475,512.3930210969693,51990.26288292164,-42336.675322618816,-163496.4761732755,nan,0.0,True
22,16680.109916795533,2632.3368130322333,3035.2469731759556,0.17767625159402012,0.5096822850249162,16558.643011752214,0.9927178594356257,8279.321505876107,8279.321505876107,0.466474233964168,6.6111111111111125,1.2598075672975013,0.32032525676370394,498.48001000078875,51800.2794760236,-42400.054583738834,-205896.53075701435,nan,0.0,True
23,16271.412861628638,2556.366695205637,2965.063750372532,0.1777604443353788,0.5093314819359216,16102.7546433964,0.989634691242457,8051.3773216982,8051.3773216982,0.46504233007521123,6.611111111111112,1.2583756634085446,0.32013231506475687,484.48157091065787,51612.77821536354,-42467.9619493639,-248364.49270637825,nan,0.0,True
