month,mau,joiners,leavers,churn_rate,satisfaction,revenue_usd,revenue_per_user_usd,pool_usd,paid_out_usd,payout_per_user_usd,stake_bonus_per_winner_usd,total_user_upside_usd,cheat_inflation,fraud_leak_usd,costs_usd,net_usd,treasury_usd,token_price_usd,entry_cost_usd,invariant_ok
12,21732.527883572133,3611.0987240190034,3481.2232874274396,0.16114795606564578,0.5785501830598092,22301.20252450469,1.0261669808491274,17840.962019603754,17840.962019603754,0.7660531393257463,6.6111111111111125,1.5593864726590798,0.35820260068289506,1192.6908089090066,54062.02512127716,-48141.358742600176,156368.4722677145,nan,0.0,True
13,21757.852225952178,3529.312096675738,3503.9877542956924,0.16123240577753484,0.5781983092602715,22275.48073951518,1.023790423254442,17820.384591612146,17820.384591612146,0.7643065996053965,6.611111111111112,1.5576399329387298,0.3580090700931493,1190.7145420779307,53912.078399838545,-47994.85458235152,108373.61768536299,nan,0.0,True
14,21694.245510455934,3446.43647898772,3510.0431944839656,0.1613230551449964,0.577820603562515,22155.937778298714,1.0212817849609133,17724.750222638973,17724.750222638973,0.7624633476937256,6.611111111111112,1.555796681027059,0.35780133195938324,1183.683165047165,53750.75924107421,-47861.71838711183,60511.899298251155,nan,0.0,True
15,21555.335501475452,3362.9488167052027,3501.8588256856865,0.16141878840625742,0.5774217149739274,21957.66942342412,1.0186651663074846,17566.135538739294,17566.135538739294,0.7605409881550194,6.6111111111111125,1.5538743214883528,0.35758194323566006,1172.4193764341835,53580.38158798195,-47740.32915759798,12771.570140653173,nan,0.0,True
16,21353.0031888779,3279.257472806742,3481.5897854042937,0.1615187007952616,0.5770054133530766,21693.80434847925,1.0159603385334979,17355.043478783402,17355.043478783402,0.7585539671027174,6.611111111111112,1.5518873004360507,0.35735297734419214,1157.638200303094,53402.9491357829,-47629.26645179446,-34857.696311141284,nan,0.0,True
17,21097.59786331361,3195.710817300409,3451.1161428646997,0.16162204971065972,0.5765747928722511,21375.741980494648,1.0131836865496757,17100.59358439572,17100.59358439572,0.7565142593986095,6.611111111111112,1.5498475927319428,0.35711613607973813,1139.9599617413369,53220.19392032779,-47527.28694781418,-82384.98325895547,nan,0.0,True
18,20798.125710822063,3112.6047816486825,3412.07693414023,0.161728219309434,0.5761324195440249,21013.36358118991,1.0103489070775187,16810.69086495193,16810.69086495193,0.7544318777014618,6.6111111111111125,1.5477652110347953,0.3568728307492137,1119.9218322653887,53033.61014373136,-47433.30337972614,-129818.2866386816,nan,0.0,True
19,20462.41529817477,3030.1895002575957,3365.8999129048884,0.16183669431103984,0.5756804403706673,20615.219099573587,1.0074675349499163,16492.17527965887,16492.17527965887,0.7523152563230125,6.611111111111112,1.5456485896563459,0.35662424220386707,1097.9880696245855,52844.483843981354,-47346.36571602929,-177164.6523547109,nan,0.0,True
20,20097.262851388823,2948.6751474668954,3313.8275942528403,0.16194704026696355,0.5752206655543185,20188.692258407114,1.0045493462315926,16150.953806725693,16150.953806725693,0.7501715453097665,6.611111111111111,1.5435048786430996,0.3563713660548752,1074.5590770027757,52653.91893085059,-47265.644415555835,-224430.29677026675,nan,0.0,True
21,19708.559838430156,2868.2370658571863,3256.940078815853,0.16205888846155894,0.574754631410171,19740.146184153517,1.0016026714271518,15792.116947322815,15792.116947322813,0.7480068389767844,6.611111111111112,1.5413401723101177,0.35611504727559407,1049.9794017938675,52462.86003999,-47190.415582016794,-271620.71235228353,nan,0.0,True
22,19301.40503683344,2789.0202704310886,3196.175072027804,0.16217192419080323,0.5742836492049865,19275.05170875007,0.9986346419841935,15420.041367000056,15420.041367000056,0.7458263557999307,6.6111111111111125,1.5391596891332642,0.3558560070627426,1024.5447865601436,52272.11259763042,-47120.047837405196,-318740.7601896887,nan,0.0,True
23,18880.202985814776,2711.1434032375573,3132.3454542562217,0.16228587754511523,0.5738088435620199,18798.10028166772,0.9956513865762597,15038.480225334177,15038.480225334177,0.7436345816794863,6.611111111111112,1.5369679150128195,0.35559486395911094,998.5083759540175,52082.36043771705,-47053.99074073675,-365794.7509304255,nan,0.0,True
24,18448.75048147674,2634.7022041756245,3066.1547085136594,0.16240051607587838,0.5733311830171733,18313.30324350825,0.9926581890678999,14650.6425948066,14650.6425948066,0.741435385251065,6.611111111111112,1.5347687185843983,0.35533215065944534,972.0861741721219,51894.18126992809,-46991.76458887121,-412786.5155192967,nan,0.0,True
